State,ZipCode,TaxRegionName,StateRate,EstimatedCombinedRate,EstimatedCountyRate,EstimatedCityRate,EstimatedSpecialRate,RiskLevel
ND,58269,CAVALIER,0.05,0.05,0.0,0.0,0.0,1
ND,58270,PARK RIVER,0.05,0.0725,0.0025,0.02,0.0,1
ND,58271,PEMBINA,0.05,0.075,0.0,0.025,0.0,1
ND,58272,NELSON,0.05,0.05,0.0,0.0,0.0,1
ND,58273,WALSH COUNTY,0.05,0.0525,0.0025,0.0,0.0,1
ND,58274,PORTLAND,0.05,0.07,0.0,0.02,0.0,1
ND,58275,GRAND FORKS,0.05,0.05,0.0,0.0,0.0,1
ND,58276,SAINT THOMAS,0.05,0.05,0.0,0.0,0.0,1
ND,58277,SHARON,0.05,0.06,0.01,0.0,0.0,1
ND,58278,GRAND FORKS,0.05,0.05,0.0,0.0,0.0,1
ND,58281,CAVALIER,0.05,0.05,0.0,0.0,0.0,1
ND,58282,WALHALLA,0.05,0.07,0.0,0.02,0.0,1
ND,58301,DEVILS LAKE,0.05,0.0725,0.0,0.0225,0.0,1
ND,58310,TOWNER,0.05,0.05,0.0,0.0,0.0,1
ND,58311,CAVALIER,0.05,0.05,0.0,0.0,0.0,1
ND,58313,BALTA,0.05,0.05,0.0,0.0,0.0,1
ND,58316,ROLETTE,0.05,0.05,0.0,0.0,0.0,1
ND,58317,TOWNER,0.05,0.05,0.0,0.0,0.0,1
ND,58318,BOTTINEAU,0.05,0.07,0.0,0.02,0.0,3
ND,58321,RAMSEY,0.05,0.05,0.0,0.0,0.0,1
ND,58323,CAVALIER,0.05,0.05,0.0,0.0,0.0,1
ND,58324,CANDO,0.05,0.07,0.0,0.02,0.0,2
ND,58325,RAMSEY,0.05,0.05,0.0,0.0,0.0,1
ND,58327,RAMSEY,0.05,0.05,0.0,0.0,0.0,3
ND,58329,DUNSEITH,0.05,0.06,0.0,0.01,0.0,1
ND,58330,RAMSEY,0.05,0.05,0.0,0.0,0.0,1
ND,58331,TOWNER,0.05,0.05,0.0,0.0,0.0,1
ND,58332,BENSON ,0.05,0.05,0.0,0.0,0.0,1
ND,58335,BENSON ,0.05,0.05,0.0,0.0,0.0,1
ND,58338,RAMSEY,0.05,0.05,0.0,0.0,0.0,1
ND,58339,HANSBORO,0.05,0.05,0.0,0.0,0.0,1
ND,58341,HARVEY,0.05,0.07,0.0,0.02,0.0,7
ND,58343,BENSON ,0.05,0.05,0.0,0.0,0.0,1
ND,58344,LAKOTA,0.05,0.06,0.0,0.01,0.0,3
ND,58345,RAMSEY,0.05,0.05,0.0,0.0,0.0,1
ND,58346,BENSON ,0.05,0.05,0.0,0.0,0.0,1
ND,58348,BENSON ,0.05,0.05,0.0,0.0,0.0,1
ND,58351,BENSON ,0.05,0.05,0.0,0.0,0.0,1
ND,58352,CAVALIER,0.05,0.05,0.0,0.0,0.0,1
ND,58353,ROLETTE,0.05,0.05,0.0,0.0,0.0,1
ND,58355,NEKOMA,0.05,0.05,0.0,0.0,0.0,1
ND,58356,NEW ROCKFORD,0.05,0.075,0.0,0.025,0.0,4
ND,58357,BENSON ,0.05,0.05,0.0,0.0,0.0,1
ND,58361,NELSON,0.05,0.05,0.0,0.0,0.0,1
ND,58362,RAMSEY,0.05,0.05,0.0,0.0,0.0,1
ND,58363,TOWNER,0.05,0.05,0.0,0.0,0.0,1
ND,58365,TOWNER,0.05,0.05,0.0,0.0,0.0,3
ND,58366,ROLETTE,0.05,0.07,0.0,0.02,0.0,1
ND,58367,ROLLA,0.05,0.07,0.0,0.02,0.0,1
ND,58368,RUGBY,0.05,0.07,0.0,0.02,0.0,4
ND,58369,ROLETTE,0.05,0.05,0.0,0.0,0.0,1
ND,58370,BENSON ,0.05,0.05,0.0,0.0,0.0,1
ND,58372,CAVALIER,0.05,0.05,0.0,0.0,0.0,1
ND,58374,EDDY,0.05,0.05,0.0,0.0,0.0,1
ND,58377,RAMSEY,0.05,0.05,0.0,0.0,0.0,1
ND,58379,BENSON ,0.05,0.05,0.0,0.0,0.0,1
ND,58380,NELSON,0.05,0.05,0.0,0.0,0.0,2
ND,58381,BENSON ,0.05,0.05,0.0,0.0,0.0,1
ND,58382,RAMSEY,0.05,0.05,0.0,0.0,0.0,2
ND,58384,BOTTINEAU,0.05,0.05,0.0,0.0,0.0,5
ND,58385,PIERCE,0.05,0.05,0.0,0.0,0.0,1
ND,58386,BENSON ,0.05,0.05,0.0,0.0,0.0,1
ND,58401,JAMESTOWN,0.05,0.075,0.0,0.025,0.0,10
ND,58402,JAMESTOWN,0.05,0.075,0.0,0.025,0.0,1
ND,58405,JAMESTOWN,0.05,0.075,0.0,0.025,0.0,1
ND,58413,ASHLEY,0.05,0.06,0.0,0.01,0.0,1
ND,58415,LAMOURE,0.05,0.05,0.0,0.0,0.0,2
ND,58416,GRIGGS,0.05,0.05,0.0,0.0,0.0,1
ND,58418,WELLS,0.05,0.05,0.0,0.0,0.0,2
ND,58420,STUTSMAN,0.05,0.05,0.0,0.0,0.0,1
ND,58421,CARRINGTON,0.05,0.07,0.0,0.02,0.0,1
ND,58422,WELLS,0.05,0.05,0.0,0.0,0.0,2
ND,58423,WELLS,0.05,0.05,0.0,0.0,0.0,1
ND,58424,STUTSMAN,0.05,0.05,0.0,0.0,0.0,2
ND,58425,COOPERSTOWN,0.05,0.065,0.0,0.015,0.0,1
ND,58426,STUTSMAN,0.05,0.05,0.0,0.0,0.0,1
ND,58428,KIDDER,0.05,0.05,0.0,0.0,0.0,1
ND,58429,BARNES ,0.05,0.05,0.0,0.0,0.0,2
ND,58430,SHERIDAN,0.05,0.05,0.0,0.0,0.0,1
ND,58431,LAMOURE,0.05,0.05,0.0,0.0,0.0,1
ND,58433,LAMOURE,0.05,0.05,0.0,0.0,0.0,2
ND,58436,ELLENDALE,0.05,0.07,0.0,0.02,0.0,2
ND,58438,FESSENDEN,0.05,0.07,0.0,0.02,0.0,1
ND,58439,DICKEY,0.05,0.05,0.0,0.0,0.0,1
ND,58440,LOGAN,0.05,0.05,0.0,0.0,0.0,1
ND,58441,DICKEY,0.05,0.05,0.0,0.0,0.0,2
ND,58442,GACKLE,0.05,0.06,0.0,0.01,0.0,1
ND,58443,FOSTER,0.05,0.05,0.0,0.0,0.0,1
ND,58444,SHERIDAN,0.05,0.05,0.0,0.0,0.0,1
ND,58445,FOSTER,0.05,0.05,0.0,0.0,0.0,1
ND,58448,GRIGGS,0.05,0.05,0.0,0.0,0.0,1
ND,58451,WELLS,0.05,0.05,0.0,0.0,0.0,1
ND,58452,GRIGGS,0.05,0.05,0.0,0.0,0.0,1
ND,58454,LAMOURE,0.05,0.05,0.0,0.0,0.0,3
ND,58455,KENSAL,0.05,0.05,0.0,0.0,0.0,1
ND,58456,KULM,0.05,0.07,0.0,0.02,0.0,1
ND,58458,LAMOURE,0.05,0.07,0.0,0.02,0.0,2
ND,58460,LOGAN,0.05,0.05,0.0,0.0,0.0,1
ND,58461,BARNES ,0.05,0.05,0.0,0.0,0.0,1
ND,58463,SHERIDAN,0.05,0.05,0.0,0.0,0.0,2
ND,58464,FOSTER,0.05,0.05,0.0,0.0,0.0,1
ND,58466,LAMOURE,0.05,0.05,0.0,0.0,0.0,1
ND,58467,STUTSMAN,0.05,0.05,0.0,0.0,0.0,2
ND,58472,STUTSMAN,0.05,0.05,0.0,0.0,0.0,3
ND,58474,OAKES,0.05,0.07,0.0,0.02,0.0,4
ND,58475,KIDDER,0.05,0.05,0.0,0.0,0.0,1
ND,58476,STUTSMAN,0.05,0.05,0.0,0.0,0.0,2
ND,58477,BURLEIGH CO,0.05,0.055,0.005,0.0,0.0,1
ND,58478,KIDDER,0.05,0.05,0.0,0.0,0.0,1
ND,58479,BARNES ,0.05,0.05,0.0,0.0,0.0,2
ND,58480,BARNES ,0.05,0.05,0.0,0.0,0.0,1
ND,58481,BARNES ,0.05,0.05,0.0,0.0,0.0,3
ND,58482,STEELE,0.05,0.07,0.0,0.02,0.0,1
ND,58483,STREETER,0.05,0.06,0.0,0.01,0.0,1
ND,58484,GRIGGS,0.05,0.05,0.0,0.0,0.0,1
ND,58486,WELLS,0.05,0.05,0.0,0.0,0.0,1
ND,58487,KIDDER,0.05,0.05,0.0,0.0,0.0,1
ND,58488,KIDDER,0.05,0.05,0.0,0.0,0.0,1
ND,58490,LAMOURE,0.05,0.05,0.0,0.0,0.0,1
ND,58492,BARNES ,0.05,0.05,0.0,0.0,0.0,3
ND,58494,BURLEIGH CO,0.05,0.055,0.005,0.0,0.0,2
ND,58495,WISHEK,0.05,0.065,0.0,0.015,0.0,1
ND,58496,STUTSMAN,0.05,0.05,0.0,0.0,0.0,2
ND,58497,STUTSMAN,0.05,0.05,0.0,0.0,0.0,1
ND,58501,BISMARCK,0.05,0.07,0.005,0.015,0.0,1
ND,58502,BISMARCK,0.05,0.07,0.005,0.015,0.0,1
ND,58503,BISMARCK,0.05,0.07,0.005,0.015,0.0,1
ND,58504,BISMARCK,0.05,0.07,0.005,0.015,0.0,3
ND,58505,BISMARCK,0.05,0.07,0.005,0.015,0.0,1
ND,58506,BISMARCK,0.05,0.07,0.005,0.015,0.0,1
ND,58507,BISMARCK,0.05,0.07,0.005,0.015,0.0,1
ND,58520,MORTON CO,0.05,0.055,0.005,0.0,0.0,1
ND,58521,BURLEIGH CO,0.05,0.055,0.005,0.0,0.0,1
ND,58523,BEULAH,0.05,0.07,0.0,0.02,0.0,1
ND,58524,EMMONS,0.05,0.05,0.0,0.0,0.0,1
ND,58528,SIOUX,0.05,0.05,0.0,0.0,0.0,2
ND,58529,GRANT,0.05,0.05,0.0,0.0,0.0,3
ND,58530,OLIVER ,0.05,0.05,0.0,0.0,0.0,1
ND,58531,MCLEAN,0.05,0.05,0.0,0.0,0.0,1
ND,58532,BURLEIGH CO,0.05,0.055,0.005,0.0,0.0,1
ND,58533,ELGIN,0.05,0.06,0.0,0.01,0.0,2
ND,58535,FLASHER,0.05,0.055,0.005,0.0,0.0,5
ND,58538,FORT YATES ,0.05,0.05,0.0,0.0,0.0,1
ND,58540,MCLEAN,0.05,0.05,0.0,0.0,0.0,3
ND,58541,MERCER,0.05,0.05,0.0,0.0,0.0,2
ND,58542,EMMONS,0.05,0.05,0.0,0.0,0.0,1
ND,58544,EMMONS,0.05,0.05,0.0,0.0,0.0,1
ND,58545,HAZEN,0.05,0.065,0.0,0.015,0.0,2
ND,58549,EMMONS,0.05,0.05,0.0,0.0,0.0,1
ND,58552,LINTON,0.05,0.07,0.0,0.02,0.0,1
ND,58554,MANDAN,0.05,0.0725,0.005,0.0175,0.0,5
ND,58558,BURLEIGH CO,0.05,0.055,0.005,0.0,0.0,2
ND,58559,MCLEAN,0.05,0.05,0.0,0.0,0.0,1
ND,58560,BURLEIGH CO,0.05,0.055,0.005,0.0,0.0,1
ND,58561,NAPOLEON,0.05,0.07,0.0,0.02,0.0,1
ND,58562,GRANT,0.05,0.05,0.0,0.0,0.0,2
ND,58563,MORTON CO,0.05,0.055,0.005,0.0,0.0,4
ND,58564,GRANT,0.05,0.05,0.0,0.0,0.0,5
ND,58565,RIVERDALE,0.05,0.05,0.0,0.0,0.0,1
ND,58566,MORTON CO,0.05,0.055,0.005,0.0,0.0,2
ND,58568,SIOUX,0.05,0.05,0.0,0.0,0.0,1
ND,58569,GRANT,0.05,0.05,0.0,0.0,0.0,2
ND,58570,MORTON CO,0.05,0.055,0.005,0.0,0.0,3
ND,58571,MERCER,0.05,0.05,0.0,0.0,0.0,1
ND,58572,BURLEIGH CO,0.05,0.055,0.005,0.0,0.0,2
ND,58573,STRASBURG,0.05,0.07,0.0,0.02,0.0,1
ND,58575,MCLEAN,0.05,0.05,0.0,0.0,0.0,1
ND,58576,UNDERWOOD,0.05,0.07,0.0,0.02,0.0,1
ND,58577,WASHBURN,0.05,0.07,0.0,0.02,0.0,2
ND,58579,WILTON,0.05,0.07,0.0,0.02,0.0,1
ND,58580,MERCER,0.05,0.05,0.0,0.0,0.0,1
ND,58581,MCINTOSH,0.05,0.05,0.0,0.0,0.0,1
ND,58601,DICKINSON,0.05,0.065,0.0,0.015,0.0,3
ND,58602,DICKINSON,0.05,0.065,0.0,0.015,0.0,1
ND,58620,SLOPE,0.05,0.05,0.0,0.0,0.0,1
ND,58621,BEACH,0.05,0.06,0.0,0.01,0.0,1
ND,58622,BELFIELD,0.05,0.07,0.0,0.02,0.0,2
ND,58623,BOWMAN,0.05,0.07,0.0,0.02,0.0,1
ND,58625,DUNN ,0.05,0.05,0.0,0.0,0.0,1
ND,58626,DUNN CENTER,0.05,0.05,0.0,0.0,0.0,1
ND,58627,BILLINGS,0.05,0.05,0.0,0.0,0.0,1
ND,58630,STARK,0.05,0.05,0.0,0.0,0.0,1
ND,58631,GLEN ULLIN,0.05,0.065,0.005,0.01,0.0,2
ND,58632,GOLDEN VALLEY,0.05,0.05,0.0,0.0,0.0,1
ND,58634,MCKENZIE,0.05,0.05,0.0,0.0,0.0,2
ND,58636,DUNN ,0.05,0.05,0.0,0.0,0.0,3
ND,58638,HEBRON,0.05,0.055,0.005,0.0,0.0,1
ND,58639,HETTINGER,0.05,0.065,0.0,0.015,0.0,3
ND,58640,DUNN ,0.05,0.05,0.0,0.0,0.0,1
ND,58641,STARK,0.05,0.05,0.0,0.0,0.0,1
ND,58642,DUNN ,0.05,0.05,0.0,0.0,0.0,1
ND,58643,MARMARTH,0.05,0.05,0.0,0.0,0.0,1
ND,58644,DUNN ,0.05,0.05,0.0,0.0,0.0,1
ND,58645,BILLINGS,0.05,0.05,0.0,0.0,0.0,1
ND,58646,MOTT,0.05,0.075,0.005,0.02,0.0,1
ND,58647,NEW ENGLAND,0.05,0.075,0.005,0.02,0.0,1
ND,58649,REEDER,0.05,0.06,0.0,0.01,0.0,1
ND,58650,REGENT,0.05,0.075,0.005,0.02,0.0,1
ND,58651,RHAME,0.05,0.05,0.0,0.0,0.0,1
ND,58652,RICHARDTON,0.05,0.07,0.0,0.02,0.0,1
ND,58653,SCRANTON,0.05,0.06,0.0,0.01,0.0,1
ND,58654,GOLDEN VALLEY,0.05,0.05,0.0,0.0,0.0,1
ND,58655,STARK,0.05,0.05,0.0,0.0,0.0,1
ND,58656,TAYLOR,0.05,0.05,0.0,0.0,0.0,1
ND,58701,MINOT,0.05,0.075,0.005,0.02,0.0,4
ND,58702,MINOT,0.05,0.075,0.005,0.02,0.0,1
ND,58703,MINOT,0.05,0.075,0.005,0.02,0.0,1
ND,58704,WARD CO,0.05,0.055,0.005,0.0,0.0,1
ND,58705,WARD CO,0.05,0.055,0.005,0.0,0.0,1
ND,58707,MINOT,0.05,0.075,0.005,0.02,0.0,1
ND,58710,ANAMOOSE,0.05,0.06,0.0,0.01,0.0,2
ND,58711,BOTTINEAU,0.05,0.05,0.0,0.0,0.0,2
ND,58712,MCHENRY,0.05,0.05,0.0,0.0,0.0,1
ND,58713,MCHENRY,0.05,0.05,0.0,0.0,0.0,1
ND,58716,MCLEAN,0.05,0.05,0.0,0.0,0.0,1
ND,58718,WARD CO,0.05,0.055,0.005,0.0,0.0,5
ND,58721,BURKE,0.05,0.05,0.0,0.0,0.0,2
ND,58722,BURLINGTON,0.05,0.07,0.005,0.015,0.0,1
ND,58723,MCLEAN,0.05,0.05,0.0,0.0,0.0,2
ND,58725,CARPIO,0.05,0.07,0.005,0.015,0.0,2
ND,58727,BURKE,0.05,0.05,0.0,0.0,0.0,2
ND,58730,CROSBY,0.05,0.08,0.0,0.03,0.0,1
ND,58731,MCHENRY,0.05,0.05,0.0,0.0,0.0,1
ND,58733,WARD CO,0.05,0.055,0.005,0.0,0.0,1
ND,58734,WARD CO,0.05,0.055,0.005,0.0,0.0,3
ND,58735,WARD CO,0.05,0.055,0.005,0.0,0.0,1
ND,58736,DRAKE,0.05,0.07,0.0,0.02,0.0,2
ND,58737,BURKE,0.05,0.05,0.0,0.0,0.0,2
ND,58740,GLENBURN,0.05,0.07,0.0,0.02,0.0,2
ND,58741,MCHENRY,0.05,0.05,0.0,0.0,0.0,2
ND,58744,KARLSRUHE,0.05,0.05,0.0,0.0,0.0,1
ND,58746,KENMARE,0.05,0.075,0.005,0.02,0.0,5
ND,58748,BOTTINEAU,0.05,0.05,0.0,0.0,0.0,1
ND,58750,LANSFORD,0.05,0.05,0.0,0.0,0.0,3
ND,58752,LIGNITE,0.05,0.07,0.0,0.02,0.0,1
ND,58755,WILLIAMS COUNTY,0.05,0.06,0.01,0.0,0.0,1
ND,58756,MAKOTI,0.05,0.055,0.005,0.0,0.0,1
ND,58757,MCKENZIE,0.05,0.05,0.0,0.0,0.0,1
ND,58758,SHERIDAN,0.05,0.05,0.0,0.0,0.0,2
ND,58759,WARD CO,0.05,0.055,0.005,0.0,0.0,2
ND,58760,BOTTINEAU,0.05,0.05,0.0,0.0,0.0,3
ND,58761,MOHALL,0.05,0.07,0.0,0.02,0.0,2
ND,58762,BOTTINEAU,0.05,0.05,0.0,0.0,0.0,3
ND,58763,NEW TOWN,0.05,0.06,0.0,0.01,0.0,1
ND,58765,DIVIDE,0.05,0.05,0.0,0.0,0.0,1
ND,58768,WARD CO,0.05,0.055,0.005,0.0,0.0,1
ND,58769,MOUNTRAIL,0.05,0.05,0.0,0.0,0.0,1
ND,58770,PARSHALL,0.05,0.05,0.0,0.0,0.0,1
ND,58771,MOUNTRAIL,0.05,0.05,0.0,0.0,0.0,1
ND,58772,PORTAL,0.05,0.05,0.0,0.0,0.0,1
ND,58773,BURKE,0.05,0.05,0.0,0.0,0.0,2
ND,58775,MCLEAN,0.05,0.05,0.0,0.0,0.0,1
ND,58776,MOUNTRAIL,0.05,0.05,0.0,0.0,0.0,1
ND,58778,MCLEAN,0.05,0.05,0.0,0.0,0.0,1
ND,58779,MCLEAN,0.05,0.05,0.0,0.0,0.0,2
ND,58781,SAWYER,0.05,0.055,0.005,0.0,0.0,1
ND,58782,RENVILLE ,0.05,0.05,0.0,0.0,0.0,1
ND,58783,BOTTINEAU,0.05,0.05,0.0,0.0,0.0,4
ND,58784,STANLEY,0.05,0.065,0.0,0.015,0.0,1
ND,58785,SURREY,0.05,0.075,0.005,0.02,0.0,1
ND,58787,RENVILLE ,0.05,0.05,0.0,0.0,0.0,2
ND,58788,MCHENRY,0.05,0.05,0.0,0.0,0.0,3
ND,58789,MCHENRY,0.05,0.05,0.0,0.0,0.0,1
ND,58790,VELVA,0.05,0.07,0.0,0.02,0.0,1
ND,58792,MCHENRY,0.05,0.05,0.0,0.0,0.0,4
ND,58793,WESTHOPE,0.05,0.07,0.0,0.02,0.0,1
ND,58794,MOUNTRAIL,0.05,0.05,0.0,0.0,0.0,1
ND,58795,DIVIDE,0.05,0.05,0.0,0.0,0.0,2
ND,58801,WILLISTON,0.05,0.08,0.01,0.02,0.0,4
ND,58802,WILLISTON,0.05,0.08,0.01,0.02,0.0,1
ND,58803,WILLISTON,0.05,0.08,0.01,0.02,0.0,1
ND,58830,WILLIAMS COUNTY,0.05,0.06,0.01,0.0,0.0,3
ND,58831,MCKENZIE,0.05,0.05,0.0,0.0,0.0,3
ND,58833,DIVIDE,0.05,0.05,0.0,0.0,0.0,1
ND,58835,MCKENZIE,0.05,0.05,0.0,0.0,0.0,1
ND,58838,MCKENZIE,0.05,0.05,0.0,0.0,0.0,1
ND,58843,WILLIAMS COUNTY,0.05,0.06,0.01,0.0,0.0,1
ND,58844,DIVIDE,0.05,0.05,0.0,0.0,0.0,1
ND,58845,GRENORA,0.05,0.07,0.01,0.01,0.0,3
ND,58847,MCKENZIE,0.05,0.05,0.0,0.0,0.0,1
ND,58849,RAY,0.05,0.08,0.01,0.02,0.0,2
ND,58852,TIOGA,0.05,0.085,0.01,0.025,0.0,2
ND,58853,WILLIAMS COUNTY,0.05,0.06,0.01,0.0,0.0,1
ND,58854,MCKENZIE,0.05,0.065,0.0,0.015,0.0,1
ND,58856,WILLIAMS COUNTY,0.05,0.06,0.01,0.0,0.0,3
IN,46001,MADISON,0.07,0.07,0.0,0.0,0.0,0
IN,46011,ANDERSON,0.07,0.07,0.0,0.0,0.0,0
IN,46012,ANDERSON,0.07,0.07,0.0,0.0,0.0,0
IN,46013,ANDERSON,0.07,0.07,0.0,0.0,0.0,0
IN,46015,ANDERSON,0.07,0.07,0.0,0.0,0.0,0
IN,46016,ANDERSON,0.07,0.07,0.0,0.0,0.0,0
IN,46017,MADISON,0.07,0.07,0.0,0.0,0.0,0
IN,46018,ANDERSON,0.07,0.07,0.0,0.0,0.0,0
IN,46030,HAMILTON,0.07,0.07,0.0,0.0,0.0,0
IN,46031,HAMILTON,0.07,0.07,0.0,0.0,0.0,0
IN,46032,CARMEL ,0.07,0.07,0.0,0.0,0.0,0
IN,46033,CARMEL ,0.07,0.07,0.0,0.0,0.0,0
IN,46034,CICERO ,0.07,0.07,0.0,0.0,0.0,0
IN,46035,COLFAX ,0.07,0.07,0.0,0.0,0.0,0
IN,46036,ELWOOD ,0.07,0.07,0.0,0.0,0.0,0
IN,46037,FISHERS ,0.07,0.07,0.0,0.0,0.0,0
IN,46038,FISHERS ,0.07,0.07,0.0,0.0,0.0,0
IN,46039,CLINTON,0.07,0.07,0.0,0.0,0.0,0
IN,46040,FORTVILLE ,0.07,0.07,0.0,0.0,0.0,0
IN,46041,FRANKFORT ,0.07,0.07,0.0,0.0,0.0,0
IN,46044,MADISON,0.07,0.07,0.0,0.0,0.0,0
IN,46045,TIPTON,0.07,0.07,0.0,0.0,0.0,0
IN,46047,TIPTON,0.07,0.07,0.0,0.0,0.0,0
IN,46048,INGALLS ,0.07,0.07,0.0,0.0,0.0,0
IN,46049,TIPTON,0.07,0.07,0.0,0.0,0.0,0
IN,46050,CLINTON,0.07,0.07,0.0,0.0,0.0,0
IN,46051,LAPEL ,0.07,0.07,0.0,0.0,0.0,0
IN,46052,LEBANON ,0.07,0.07,0.0,0.0,0.0,0
IN,46055,MCCORDSVILLE ,0.07,0.07,0.0,0.0,0.0,0
IN,46056,MADISON,0.07,0.07,0.0,0.0,0.0,0
IN,46057,CLINTON,0.07,0.07,0.0,0.0,0.0,0
IN,46058,CLINTON,0.07,0.07,0.0,0.0,0.0,0
IN,46060,NOBLESVILLE ,0.07,0.07,0.0,0.0,0.0,0
IN,46061,NOBLESVILLE ,0.07,0.07,0.0,0.0,0.0,0
IN,46062,NOBLESVILLE ,0.07,0.07,0.0,0.0,0.0,0
IN,46063,ORESTES ,0.07,0.07,0.0,0.0,0.0,0
IN,46064,MADISON,0.07,0.07,0.0,0.0,0.0,0
IN,46065,CLINTON,0.07,0.07,0.0,0.0,0.0,0
IN,46067,CLINTON,0.07,0.07,0.0,0.0,0.0,0
IN,46068,TIPTON,0.07,0.07,0.0,0.0,0.0,0
IN,46069,SHERIDAN ,0.07,0.07,0.0,0.0,0.0,0
IN,46070,MADISON,0.07,0.07,0.0,0.0,0.0,0
IN,46071,BOONE ,0.07,0.07,0.0,0.0,0.0,0
IN,46072,TIPTON,0.07,0.07,0.0,0.0,0.0,0
IN,46074,WESTFIELD ,0.07,0.07,0.0,0.0,0.0,0
IN,46075,WHITESTOWN ,0.07,0.07,0.0,0.0,0.0,0
IN,46076,TIPTON,0.07,0.07,0.0,0.0,0.0,0
IN,46077, ZIONSVILLE ,0.07,0.07,0.0,0.0,0.0,0
IN,46082,CARMEL ,0.07,0.07,0.0,0.0,0.0,0
IN,46102,ADVANCE,0.07,0.07,0.0,0.0,0.0,0
IN,46103,AMO ,0.07,0.07,0.0,0.0,0.0,0
IN,46104,RUSH,0.07,0.07,0.0,0.0,0.0,0
IN,46105,PUTNAM,0.07,0.07,0.0,0.0,0.0,0
IN,46106,BARGERSVILLE ,0.07,0.07,0.0,0.0,0.0,0
IN,46107,BEECH GROVE ,0.07,0.07,0.0,0.0,0.0,0
IN,46110,SHELBY,0.07,0.07,0.0,0.0,0.0,0
IN,46111,BROOKLYN ,0.07,0.07,0.0,0.0,0.0,0
IN,46112,BROWNSBURG ,0.07,0.07,0.0,0.0,0.0,0
IN,46113,MARION,0.07,0.07,0.0,0.0,0.0,0
IN,46115,RUSH,0.07,0.07,0.0,0.0,0.0,0
IN,46117,HANCOCK,0.07,0.07,0.0,0.0,0.0,0
IN,46118,HENDRICKS,0.07,0.07,0.0,0.0,0.0,0
IN,46120,PUTNAM,0.07,0.07,0.0,0.0,0.0,0
IN,46121,HENDRICKS,0.07,0.07,0.0,0.0,0.0,0
IN,46122,DANVILLE ,0.07,0.07,0.0,0.0,0.0,0
IN,46123,HENDRICKS,0.07,0.07,0.0,0.0,0.0,0
IN,46124,EDINBURGH ,0.07,0.07,0.0,0.0,0.0,0
IN,46125,MORGAN,0.07,0.07,0.0,0.0,0.0,0
IN,46126,SHELBY,0.07,0.07,0.0,0.0,0.0,0
IN,46127,RUSH,0.07,0.07,0.0,0.0,0.0,0
IN,46128,PUTNAM,0.07,0.07,0.0,0.0,0.0,0
IN,46130,SHELBY,0.07,0.07,0.0,0.0,0.0,0
IN,46131,FRANKLIN ,0.07,0.07,0.0,0.0,0.0,0
IN,46133,FAYETTE,0.07,0.07,0.0,0.0,0.0,0
IN,46135,PUTNAM,0.07,0.07,0.0,0.0,0.0,0
IN,46140,GREENFIELD ,0.07,0.07,0.0,0.0,0.0,0
IN,46142,GREENWOOD ,0.07,0.07,0.0,0.0,0.0,0
IN,46143,GREENWOOD ,0.07,0.07,0.0,0.0,0.0,0
IN,46144,SHELBY,0.07,0.07,0.0,0.0,0.0,0
IN,46146,RUSH,0.07,0.07,0.0,0.0,0.0,0
IN,46147,BOONE ,0.07,0.07,0.0,0.0,0.0,0
IN,46148,KNIGHTSTOWN ,0.07,0.07,0.0,0.0,0.0,0
IN,46149,HENDRICKS,0.07,0.07,0.0,0.0,0.0,0
IN,46150,RUSH,0.07,0.07,0.0,0.0,0.0,0
IN,46151,MORGAN,0.07,0.07,0.0,0.0,0.0,0
IN,46154,HANCOCK,0.07,0.07,0.0,0.0,0.0,0
IN,46155,RUSH,0.07,0.07,0.0,0.0,0.0,0
IN,46156,RUSH,0.07,0.07,0.0,0.0,0.0,0
IN,46157,MORGAN,0.07,0.07,0.0,0.0,0.0,0
IN,46158,MORGAN,0.07,0.07,0.0,0.0,0.0,0
IN,46160,BROWN ,0.07,0.07,0.0,0.0,0.0,0
IN,46161,SHELBY,0.07,0.07,0.0,0.0,0.0,0
IN,46162,JOHNSON,0.07,0.07,0.0,0.0,0.0,0
IN,46163,HANCOCK,0.07,0.07,0.0,0.0,0.0,0
IN,46164,BROWN ,0.07,0.07,0.0,0.0,0.0,0
IN,46165,HENDRICKS,0.07,0.07,0.0,0.0,0.0,0
IN,46166,MORGAN,0.07,0.07,0.0,0.0,0.0,0
IN,46167,HENDRICKS,0.07,0.07,0.0,0.0,0.0,0
IN,46168,PLAINFIELD ,0.07,0.07,0.0,0.0,0.0,0
IN,46170,PUTNAM,0.07,0.07,0.0,0.0,0.0,0
IN,46171,PUTNAM,0.07,0.07,0.0,0.0,0.0,0
IN,46172,PUTNAM,0.07,0.07,0.0,0.0,0.0,0
IN,46173,RUSH,0.07,0.07,0.0,0.0,0.0,0
IN,46175,PUTNAM,0.07,0.07,0.0,0.0,0.0,0
IN,46176,SHELBYVILLE ,0.07,0.07,0.0,0.0,0.0,0
IN,46180,MORGAN,0.07,0.07,0.0,0.0,0.0,0
IN,46181,JOHNSON,0.07,0.07,0.0,0.0,0.0,0
IN,46182,SHELBY,0.07,0.07,0.0,0.0,0.0,0
IN,46183,MARION,0.07,0.07,0.0,0.0,0.0,0
IN,46184,WHITELAND ,0.07,0.07,0.0,0.0,0.0,0
IN,46186,HANCOCK,0.07,0.07,0.0,0.0,0.0,0
IN,46201,MARION,0.07,0.07,0.0,0.0,0.0,0
